,request_id,id_encid,search_latitude,search_longitude
57,y_3834fe6f-9688-4675-a2cb-d892cb28dcfb_1531975676.68,QwdzOsNL-PJwJzIymX8Akg,33.7399744,-84.3917287
58,y_9B7083A1-849C-423E-AA7C-A81CD48B3D67_1532536492.3,ffenvHEfjShTxs8gORx8qg,33.6816975,-84.4080405
59,y_8259232E-2552-478D-A27D-D7FADB42DBC6_1532140381.17,9bQL4iDUn3BFWxx0i1KyyQ,33.84898,-84.37042
60,y_BB1255DC-49B5-48DD-A394-1B94EC7BA33D_1532135495.74,WokyOP53CvXevQ4RnoJWQA,33.788157,-84.399851
61,y_380C09B2-1169-46DC-B7E7-3EEA9AF36679_1532156909.89,C86vEyma-tbV2v2lDofT0Q,33.858966,-84.516649
62,y_3834fe6f-9688-4675-a2cb-d892cb28dcfb_1531975676.68,UTlOlcXs2MhddloWS-J2bQ,33.7399744,-84.3917287
63,y_F447632A-BCDA-461F-8339-1812DB78144B_1532519119.03,UTlOlcXs2MhddloWS-J2bQ,33.751643,-84.384661
64,y_8259232E-2552-478D-A27D-D7FADB42DBC6_1532140381.17,9bQL4iDUn3BFWxx0i1KyyQ,33.848842,-84.368748
65,y_2F248FA6-5333-49E6-B8D2-22931DE98D9D_1532238408.98,9bQL4iDUn3BFWxx0i1KyyQ,33.790744,-84.338188
66,y_F447632A-BCDA-461F-8339-1812DB78144B_1532519119.03,UTlOlcXs2MhddloWS-J2bQ,33.772551,-84.373061
67,y_380C09B2-1169-46DC-B7E7-3EEA9AF36679_1532156909.89,C86vEyma-tbV2v2lDofT0Q,33.859321,-84.516311
68,y_9B7083A1-849C-423E-AA7C-A81CD48B3D67_1532536492.3,ffenvHEfjShTxs8gORx8qg,33.667878,-84.378863
69,y_2A063913-25B1-471C-AD86-0AE5609AF90E_1532231466.7,WL8MKArKLfb2gvyWo2pk4A,33.657336,-84.424613
70,y_928baa8e-0349-4748-abe4-518a828c2f53_1532303029.95,WokyOP53CvXevQ4RnoJWQA,33.8085602,-84.4359904
71,y_F447632A-BCDA-461F-8339-1812DB78144B_1532519119.03,UTlOlcXs2MhddloWS-J2bQ,33.7211175,-84.3907725
72,y_0D0CDC82-8948-49BF-9F08-0BEA11D6BBB0_1532058184.47,UTlOlcXs2MhddloWS-J2bQ,33.809561,-84.368831
73,y_3228D4E1-72DA-47D6-B693-F561D02865E7_1532449713.7,9wNSMh-wdRd9X_KOF4_06A,33.7479667287065,-84.3826679371094
74,y_8259232E-2552-478D-A27D-D7FADB42DBC6_1532140381.17,9bQL4iDUn3BFWxx0i1KyyQ,33.846866,-84.367326
75,y_BB1255DC-49B5-48DD-A394-1B94EC7BA33D_1532135495.74,WokyOP53CvXevQ4RnoJWQA,33.78818,-84.399893
76,y_40565522-CEE0-40D6-8715-7B37DF7BE1F1_1532290338.28,x0WpXbEhum56xnUiq27yZg,33.7402965,-84.431555
77,y_2F248FA6-5333-49E6-B8D2-22931DE98D9D_1532238408.98,9bQL4iDUn3BFWxx0i1KyyQ,33.790742,-84.338175
78,y_40565522-CEE0-40D6-8715-7B37DF7BE1F1_1532290338.28,x0WpXbEhum56xnUiq27yZg,33.73942,-84.417344
79,y_9B7083A1-849C-423E-AA7C-A81CD48B3D67_1532536492.3,ffenvHEfjShTxs8gORx8qg,33.669732,-84.48613
80,y_F447632A-BCDA-461F-8339-1812DB78144B_1532519119.03,WokyOP53CvXevQ4RnoJWQA,33.752032,-84.383316
81,y_3834fe6f-9688-4675-a2cb-d892cb28dcfb_1531975676.68,WL8MKArKLfb2gvyWo2pk4A,33.6437597,-84.4430301
82,y_3834fe6f-9688-4675-a2cb-d892cb28dcfb_1531975676.68,WL8MKArKLfb2gvyWo2pk4A,33.8202577,-84.3603692
83,y_411AD435-FFBB-4DDD-A7F9-EC52E36A020A_1532487253.72,ZItpPoBlPjIL9-xyu8hWjQ,33.797318,-84.407439
84,y_D6FA71C7-30E7-4490-8D5D-AEA4C94EB98F_1532368299.47,ZItpPoBlPjIL9-xyu8hWjQ,33.853538,-84.38658
85,y_9B7083A1-849C-423E-AA7C-A81CD48B3D67_1532536492.3,ffenvHEfjShTxs8gORx8qg,33.64055,-84.466106
86,y_E541E9F8-0DCD-4B3A-A8B7-9BFAB483840C_1532488042.26,ZItpPoBlPjIL9-xyu8hWjQ,33.81287,-84.423695
87,y_8259232E-2552-478D-A27D-D7FADB42DBC6_1532140381.17,9bQL4iDUn3BFWxx0i1KyyQ,33.843545,-84.366231
88,y_460CDA29-6822-4EF8-A86A-34BAB0B85845_1532402266.66,C86vEyma-tbV2v2lDofT0Q,33.885478,-84.470253
89,y_5B15371D-73B5-44F6-97CD-A78D118C8A10_1532233312.31,ZItpPoBlPjIL9-xyu8hWjQ,33.802343,-84.414737
90,y_E541E9F8-0DCD-4B3A-A8B7-9BFAB483840C_1532488042.26,ZItpPoBlPjIL9-xyu8hWjQ,33.81273,-84.423651
