,request_id,id_encid,search_latitude,search_longitude
81,y_CD315D9A-BD78-4943-82D9-CB59EB9FBDD1_1532166890.49,Pmyz0t0TIqkOIPlyO0nU3w,37.777639,-122.406619
82,y_96398E8C-9965-4C4D-8C9C-97E21FC7991F_1532040293.33,lx2z5m9HE7SOFTIFiI8eZA,37.718357,-122.473849
83,y_993FA542-62B8-45F5-9A97-AFF37AE64EFF_1532110248.5,IeW4KfvSr8HVPyskHtgDhA,37.787194,-122.404825
84,y_D36FA354-E680-449C-BC3F-3D4E2E25DBF8_1532488552.27,lx2z5m9HE7SOFTIFiI8eZA,37.706938,-122.448918
85,y_4C08D630-2600-4427-A05F-72FFE53C670F_1532325811.68,lx2z5m9HE7SOFTIFiI8eZA,37.709428,-122.423654
86,y_E5D2A540-FC5D-409C-AAB2-8B26F4E37966_1532153202.45,MVBVTAG2iJL_BX0sqWAmFg,37.77921,-122.398074
87,y_a88f4648-554b-45f2-8fa3-de6565bb91a8_1532060035.12,lx2z5m9HE7SOFTIFiI8eZA,37.7077822,-122.4701518
88,y_62C79C2C-8E9C-467F-87B3-D1424F4BB12A_1532371616.2,zA2o4x3OOFviH_f0ForwAQ,37.7668203425219,-122.430265651245
89,y_06ca8d3d-1ea1-47b1-acc2-9156ebfa08a0_1532475299.05,MVBVTAG2iJL_BX0sqWAmFg,37.7788076,-122.392612
90,y_F3EBBAB3-E563-44D2-BB02-14827B193E9D_1531880847.94,MVBVTAG2iJL_BX0sqWAmFg,37.778416,-122.392712
91,y_4370A452-1836-45CF-BEB6-E0EA869EE858_1532318682.42,Y4VaKLDz3jJoAqpVlZMheA,37.7995455,-122.4088185
92,y_a88f4648-554b-45f2-8fa3-de6565bb91a8_1532060035.12,lx2z5m9HE7SOFTIFiI8eZA,37.7101948,-122.4569926
93,y_51E85A9A-BDEF-46D9-A00D-ACFA5CD6F27D_1532585042.02,MVBVTAG2iJL_BX0sqWAmFg,37.772903,-122.396699
94,y_9AAD05E6-FE11-4AA6-BAB3-7FDA2FB6AA64_1532478686.78,MVBVTAG2iJL_BX0sqWAmFg,37.778415,-122.391514
95,y_F3EBBAB3-E563-44D2-BB02-14827B193E9D_1531880847.94,MVBVTAG2iJL_BX0sqWAmFg,37.774697,-122.403107
96,y_F3EBBAB3-E563-44D2-BB02-14827B193E9D_1531880847.94,MVBVTAG2iJL_BX0sqWAmFg,37.778731,-122.392696
97,y_DB8E00AD-13DA-479D-9636-F9AEC4820BB3_1532575204.81,IeW4KfvSr8HVPyskHtgDhA,37.796458,-122.408888
98,y_72616B79-E93C-4E2B-A872-1618D0E56666_1532397771.63,lx2z5m9HE7SOFTIFiI8eZA,37.730064,-122.439617
99,y_C109A7B8-2A30-4387-90B4-0A146C258869_1532286452.37,1hM79tzJHQWwm809Nm04mg,37.7751232572094,-122.419319943951
100,50F61DB224FC8688_1532396987.3,MVBVTAG2iJL_BX0sqWAmFg,37.7827205484413,-122.388619331493
101,y_E5D2A540-FC5D-409C-AAB2-8B26F4E37966_1532153202.45,MVBVTAG2iJL_BX0sqWAmFg,37.779199,-122.398066
102,y_6103BACC-5CC4-4A8B-B381-1B0F0C7B87BE_1532235756.74,MVBVTAG2iJL_BX0sqWAmFg,37.767549,-122.4463635
103,y_5DDAF251-F1CF-48B2-B72B-E88D3359043E_1532419354.82,lx2z5m9HE7SOFTIFiI8eZA,37.736039,-122.475302
