,session_id,latitude,longitude,title
2209,y_0B1E39B1-CC39-467E-A7C5-FAE1942997C5_1531880068.05,33.7479667287065,-84.3826679371094,Fast Food
2210,y_9E6C16D4-641C-46C8-912E-E3A98106D3DE_1532267682.41,33.7817028693534,-84.3821735303601,Fast Food
2211,y_F4F512D9-7929-4442-8390-F6D72C6F97E5_1532564388.68,33.783927,-84.3833395,Fast Food
2212,y_0147E6CA-4A39-4EAF-8678-04CDC935EAAF_1532482172.18,33.759633,-84.383141,Fast Food
2213,y_63EAEB83-8296-4468-BAB1-C75A276F0C47_1532577566.98,33.786615,-84.381631,Fast Food
2214,y_832C1D6B-A2E2-4FEC-AD8F-741A7C155DC3_1532198418.49,33.7709945,-84.396065,Fast Food
2215,y_6ba6e88f-fe64-4db7-bd7d-9ea2c5a0e4e0_1532130654.36,33.7834145,-84.4121781,Fast Food
2216,y_B1EA32FE-4776-4101-A1BA-D31681479781_1532484810.25,33.8345075,-84.3750945,Fast Food
2217,y_B871B765-A156-4B83-B92F-5C612BD09E83_1531936437.45,33.782411,-84.412796,Fast Food
2218,y_C836B13F-92BB-4090-86DD-B6345A8B55C5_1532100365.36,33.756825,-84.38806,Fast Food
2219,y_4831365D-79B3-4239-9DB3-AB433F494500_1532466043.58,33.822522,-84.297514,Fast Food
2220,y_F37F88D8-29DB-4398-AA36-791E550BBCED_1532441715.56,33.771177,-84.4090985,Fast Food
2221,y_08F6BB94-F5F7-4465-BF05-85DAD8D2CF06_1532523189.24,33.777723,-84.389738,Fast Food
2222,y_806135A2-3E54-4476-B5F4-5F0BA9732CCE_1532551151.79,33.7601712,-84.3881026,Fast Food
2223,y_1EDF998D-C56E-4958-BCE2-A73CA6227009_1531873826.72,33.7479667287065,-84.3826679371094,Fast Food
2224,y_8F3BA4B3-D855-42B8-8B5C-4A854F0E211A_1532084297.36,33.7740925,-84.3859625,Fast Food
2225,y_114b428d-ecb9-4943-b852-1bbb1a1eb8a2_1531872194.5,33.743526893601,-84.4075913243601,Fast Food
2226,y_1E2E022B-E9B3-480B-8EC6-00894B392C7D_1532480611.23,33.758164,-84.3937695,Fast Food
2227,F17B4374BA00021B_1532469278.22,33.6534999,-84.4476045,Fast Food
2228,y_B3D61453-EA4A-45DD-BFB2-94D725339E33_1532043855.42,33.640797,-84.43984,Fast Food
2229,y_1D74F8C7-99E5-40C3-991C-E8672477F53B_1532105434.02,33.777971,-84.381246,Fast Food
2230,09394057F2970BEF_1532043311.46,33.7575755750541,-84.3900620666121,Fast Food
2231,y_c1179d31-a60b-4e82-8e5d-c22385ca3c21_1532058637.06,33.658768,-84.4228972,Fast Food
2232,y_5DEBBA1B-C4B3-490E-B900-5830B6D8EACB_1532400285.05,33.689449,-84.457238,Fast Food
2233,y_2422E88A-74C9-45BC-9DA3-AB328CC95707_1532393882.14,33.853589,-84.360714,Fast Food
2234,y_64805255-7299-4D7E-AD79-46267BF38086_1532134279.45,33.78354,-84.378675,Fast Food
2235,y_AD222652-AE4F-4E64-941C-79EB43F915EE_1532383033.86,33.864801,-84.467571,Fast Food
2236,y_99830630-641A-4BF4-8642-A83FB82B835F_1532031904.64,33.79841,-84.305693,Fast Food
2237,y_86A3EF11-1883-4724-B4C2-FC86601FE54A_1531897782.33,33.81823,-84.409756,Fast Food
2238,y_5D9F06B7-6299-4DA8-BDBC-E60154067A7F_1532123388.95,33.766521,-84.549903,Fast Food
2239,y_67D53CD2-E1D9-4669-911F-610C063C1ABD_1532473813.0,33.730066,-84.531491,Fast Food
2240,y_98FEBF32-6C7F-463C-B864-6490301A8CED_1532190969.3,33.752767,-84.3853595,Fast Food
2241,y_E28DF5D2-486F-4C54-8F9A-2B3FA1ABEC87_1532134458.38,33.88285,-84.48054,Fast Food
2242,y_97D756DE-E87D-484B-977B-C734C0046B32_1532040373.23,33.742833,-84.5130055,Fast Food
2243,y_186FB9DD-F39C-4959-8314-183CC7A0C94B_1532391340.6,33.829774,-84.326272,Fast Food
2244,y_0E665B57-5430-488C-85B3-29A1132AB378_1532030435.5,33.640836,-84.439691,Fast Food
2245,y_914870B7-72BD-4DC4-A935-EADA80BC479E_1532292325.68,33.819345,-84.410637,Fast Food
2246,y_451c8a49-733f-4355-a494-9c098b61f3f2_1532018175.01,33.757587,-84.3949447,Fast Food
2247,0F26A7E9EDE1053F_1532026595.55,33.8132456468257,-84.3736267089844,Fast Food
2248,y_93E29A0C-9012-4257-A0C5-D7C033B38A36_1532194642.95,33.763003,-84.389648,Fast Food
2249,y_05FCA14D-93C1-4B25-90BE-F4017BA69FAE_1532297491.96,33.708081,-84.324989,Fast Food
2250,y_b751e73c-7fab-4cb4-8ac3-c5e2c99f3bd5_1532418244.49,33.766776,-84.3637382,Fast Food
2251,y_E34FEFD9-CD68-4EF9-BFC9-A02236B8E89A_1532538212.81,33.783216,-84.383117,Fast Food
2252,y_288B18AF-53D1-4BC3-A379-4296BFEB8409_1532449808.86,33.778576,-84.408407,Fast Food
2253,y_696ed8fb-a0e8-475d-bea6-9e96ad6f7687_1532138534.0,33.8397977,-84.3802708,Fast Food
2254,y_D78DC598-EF0C-4788-ABA5-DDFC25F119B2_1532108880.91,33.784498,-84.4919705,Fast Food
2255,y_7B452A7A-508B-48EE-BB7E-5D0ABEAA6785_1532378007.63,33.7479667287065,-84.3826679371094,Fast Food
2256,y_84464A61-AD9A-476E-A53A-7AE7BF1AA0E5_1532149476.78,33.662688,-84.51161,Fast Food
2257,y_b360e63c-5449-456e-bf2a-64224e3d1cb1_1532276257.02,33.7754213,-84.4034302,Fast Food
2258,y_93BA5052-7B75-4EB9-A8D1-0E045A61FA57_1532354358.12,33.825406,-84.395429,Fast Food
2259,y_94a49d18-8f7f-4c06-a40a-d85cb789bda3_1532202094.74,33.788176,-84.4226202,Fast Food
2260,y_FB667F86-2307-4739-A9B9-E6D47B1860B5_1532260111.08,33.7479667287065,-84.3826679371094,Fast Food
2261,C54CFEAE0A7213D4_1532115796.73,33.7717126570601,-84.3141302028,Fast Food
2262,y_4221AEB3-4506-4FB2-80BF-E20C874AD21E_1532044190.33,33.791679,-84.301844,Fast Food
2263,y_47C8BB83-518C-463D-8352-CE152A75A98B_1532308577.39,33.774134,-84.3093585,Fast Food
2264,y_183B8E25-8CE3-4391-B23A-1FB1740FE692_1531941822.44,33.78515,-84.377833,Fast Food
2265,y_9AC2B3A8-4593-488B-845A-C4ADE1B7BD6E_1532372719.06,33.783219,-84.38312,Fast Food
2266,y_8F55F2F8-B642-4261-9D4B-41F55CA055F9_1532209012.73,33.863891,-84.467561,Fast Food
2267,y_E5EBEB7F-5BDC-454A-BA77-189E0E9390C7_1532197290.51,33.761931,-84.394867,Fast Food
2268,y_ED9B434E-94B1-4E74-BF0B-259EF5F6CC1F_1532550764.48,33.761707,-84.395541,Fast Food
2269,y_D13F396A-5AB9-4DF6-8511-CE8CD813A293_1532451692.57,33.690004,-84.511649,Fast Food
2270,y_B2E2E86C-4AEB-4994-96AB-0C5BAF52D0CD_1532158019.18,33.780226,-84.5459105,Fast Food
2271,y_BD4A6513-CB81-4961-9014-A49B93572132_1531925744.74,33.881192,-84.460912,Fast Food
2272,y_49B3CE7C-E2CB-4141-A733-C449FC0581BF_1532056571.86,33.841468,-84.3339525,Fast Food
2273,y_4F4F1224-7533-40FB-95E3-041F246A570C_1532207074.75,33.829409,-84.339181,Fast Food
2274,y_232F622A-A551-4B03-8631-B8957B18EA7C_1532207047.5,33.88101,-84.468062,Fast Food
2275,y_2C9894B4-FE57-407F-B5B9-BC572601F90B_1531945795.39,33.657518,-84.512932,Fast Food
2276,y_928baa8e-0349-4748-abe4-518a828c2f53_1532303029.95,33.7795662,-84.3895382,Fast Food
2277,F1CE352FFB5E1103_1532350183.5,33.7479667287065,-84.3826679371094,Fast Food
2278,y_E6879403-45BE-4A6C-A8F3-B504996CB40D_1532472750.08,33.755711,-84.3883717,Fast Food
2279,y_c31099eb-a0d5-49a8-8e17-1f209571dfad_1532187543.89,33.7610664,-84.3868761,Fast Food
2280,y_63D9E762-E524-4114-A5FB-90500D499A46_1532272645.47,33.757916,-84.38708,Fast Food
2281,y_DDEF197B-8303-4E34-A6D1-E807765B6B99_1532037118.55,33.76063,-84.394936,Fast Food
2282,y_9B6B5AC4-FC9C-466E-8856-E68CDF24A642_1532083880.92,33.7479667287065,-84.3826679371094,Fast Food
2283,y_B27A3452-32C0-432C-8BB2-71CD04F64669_1532277077.4,33.819354,-84.31333,Fast Food
2284,F4F38D01C9344476_1532293791.5,33.7479667287065,-84.3826679371094,Fast Food
2285,y_632D4574-754D-4471-BE7F-31FADA61A2D2_1532041583.85,33.8651120712731,-84.3474289162668,Fast Food
2286,y_5E40463A-E86A-44AD-B4A9-149ED78A9F1E_1532447350.78,33.885543,-84.314368,Fast Food
2287,y_5E40463A-E86A-44AD-B4A9-149ED78A9F1E_1532447350.78,33.885087,-84.314359,Fast Food
2288,7B6003F6B7875286_1532364086.96,33.7724417,-84.3279093,Fast Food
2289,y_326FBDC4-D6DA-4775-A1ED-EEEB24505640_1531950072.6,33.786005,-84.380899,Fast Food
2290,62C77E6798E1FE97_1532007466.23,33.7479667287065,-84.3826679371094,Fast Food
2291,BEF26DED628D6593_1532411211.96,33.7644654642443,-84.3906590349709,Fast Food
2292,B7A10644146E026E_1532014653.15,33.7725845,-84.3856028,Fast Food
2293,y_37DE0BCD-220A-4259-9E6B-FC6021700566_1532432700.75,33.786108,-84.386283,Fast Food
2294,y_6296FF78-6082-4238-A872-768F65804D83_1532223727.14,33.786525,-84.385328,Fast Food
2295,y_E0D51520-D4A6-42FE-8F4B-C827D1775CEC_1532580936.12,33.7479667287065,-84.3826679371094,Fast Food
2296,y_dbe187e1-5fa1-4666-9c8f-2d5165c8e799_1532287738.04,33.791561,-84.3983609,Fast Food
2297,y_4F03CF41-C36F-4A58-B949-629B072A9701_1532383098.13,33.775149,-84.3525145,Fast Food
2298,y_0B8710E4-D38F-4935-B29E-9BE42C61EB45_1532482580.08,33.783399,-84.384475,Fast Food
2299,E5E6AA1F1FA3895E_1531964913.54,33.8132456468257,-84.3736267089844,Fast Food
2300,y_DC4E7484-E809-48BC-9F81-726CF9197C73_1532566364.34,33.761596,-84.383348,Fast Food
2301,667B256357DA1AD1_1532472397.96,33.7923439210853,-84.3998908996582,Fast Food
2302,y_676b3a12-8910-491a-b4a8-8283512925d8_1532133941.49,33.7431837,-84.3497444,Fast Food
2303,y_F23F2FC2-4D10-43E8-ADF7-2DF02102CFB3_1532131391.48,33.727859,-84.40742,Fast Food
2304,y_38382E52-6853-4E04-8EDE-8A3E977E2A3B_1532406110.37,33.659079,-84.429469,Fast Food
2305,y_044D07B2-94C0-46E8-A6D3-C9A3996D0F16_1532547617.17,33.86869635,-84.50068195,Fast Food
2306,y_9B98B234-D154-48AE-A9F8-7007D2140930_1532236479.19,33.8615424,-84.480358,Fast Food
2307,y_3123b349-98f1-4b17-b26f-e23da43304dc_1532274227.74,33.7255891,-84.367925,Fast Food
2308,y_4AE00284-25C3-4C9F-AB20-2E7A9FD72CA3_1532289082.47,33.742176,-84.3595825,Fast Food
2309,y_B4A56056-BA9C-4923-8E08-01E9FA8CE95C_1531882437.1,33.846489,-84.343391,Fast Food
2310,y_C688E6D7-CFD0-46CF-BFA5-99D09A9EF1A3_1531931299.64,33.7479667287065,-84.3826679371094,Fast Food
2311,y_C33C7E47-0747-433A-A0F6-FE0BC15E0D96_1532168853.88,33.7794819637739,-84.3986466207832,Fast Food
2312,y_B5ED2805-7002-48F3-B721-E82E7475B78B_1532276613.17,33.8038185,-84.3918585,Fast Food
2313,71AD674A8FAF6B1E_1532363897.81,33.7479667287065,-84.3826679371094,Fast Food
2314,3AEC0D0862E9823A_1532380212.7,33.8817823409938,-84.3424857865234,Fast Food
2315,y_6534C53E-0FDE-46C7-B800-A85939847EDA_1532559582.19,33.8014835,-84.40435,Fast Food
2316,y_A4E7AADD-82B8-4B0F-B533-CAC76495A6E1_1532391458.83,33.844064,-84.295,Fast Food
2317,y_6ba4f0d7-b38e-4f3e-938e-28f611c3666c_1532202383.5,33.7479667287065,-84.3826679371094,Fast Food
2318,5E3960F73EEB5A4E_1532394178.0,33.7479667287065,-84.3826679371094,Fast Food
2319,y_724F5ED3-DE3C-4050-A08B-9329929B92A7_1532034913.06,33.761489,-84.384565,Fast Food
2320,y_a6fb3da7-d399-45f3-a163-6b6145c6f378_1532184220.89,33.8456493,-84.3592903,Fast Food
2321,y_FB428BFB-0F98-4872-8DEF-4D12FE3FD62F_1532556720.96,33.831113,-84.429028,Fast Food
2322,y_f1d7bfc3-bb9c-4549-9423-4b07b2e374ef_1532371754.58,33.6403277,-84.4453664,Fast Food
2323,y_69F2DDB0-F56D-4914-94B6-9482D3F7CDAA_1532054700.93,33.764724,-84.381147,Fast Food
2324,y_B16AE4EB-4774-4423-BCBF-842A82476645_1532364605.67,33.763596,-84.393982,Fast Food
2325,y_D4963766-BABC-41D6-9409-0FCAF1090990_1532128480.56,33.831876,-84.337999,Fast Food
2326,722A649059CF1A07_1532118148.56,33.7479667287065,-84.3826679371094,Fast Food
2327,y_AFFED4FF-F37F-4D97-98F8-28E54F048A19_1532390362.58,33.848347,-84.3618315,Fast Food
2328,y_BF18CF12-5971-4FD3-AF82-7B5EE9A2AB74_1532303445.58,33.847688,-84.36656,Fast Food
2329,y_7AC0C69A-CA87-4F08-A406-16155A4918B9_1532282778.14,33.752916,-84.353492,Fast Food
2330,y_07DE6A7B-2516-4258-9DF0-C1553F8C5711_1532279930.09,33.751009,-84.309659,Fast Food
2331,y_5bafbb6a-08fc-46bd-8ca0-a4355a6594a4_1532211336.87,33.6819737,-84.5007384,Fast Food
2332,y_335dfc7b-5eca-4e10-862f-59f8797336e7_1532382981.3,33.7533663,-84.327454,Fast Food
2333,y_B1F7A911-6B1B-4FEB-ADE0-95FB42CAC733_1532563057.05,33.854074,-84.380719,Fast Food
2334,y_A0386440-37FC-4A76-976D-30DA90C43EDF_1532359564.67,33.870972,-84.379708,Fast Food
2335,y_F210E04C-6012-41FA-81A5-ABFA44119A96_1532567222.03,33.84754,-84.359934,Fast Food
2336,y_3F2A1F2D-2C87-4FDD-B45C-8463268EB26D_1531912541.04,33.781396,-84.413904,Fast Food
2337,y_318B03D4-AB75-416E-9DDF-3FAE65D8E67E_1532301862.12,33.687033,-84.400526,Fast Food
2338,457B2E2821D140C6_1532368840.17,33.8126543885291,-84.3729400634766,Fast Food
2339,0B52D80AB9855FD5_1531931777.83,33.7616954,-84.3915081,Fast Food
2340,y_70241011-BCEF-4DFE-9148-F4B352E17B9A_1532100333.26,33.756749,-84.388577,Fast Food
2341,y_4CF3CDFC-23C6-420A-BFBD-859EB2F72A11_1531952843.67,33.759609,-84.388531,Fast Food
2342,y_63820a12-7ca9-4311-98e3-e7969f4b3f10_1532193093.7,33.7479667287065,-84.3826679371094,Fast Food
2343,y_2F254B8E-CEB4-4D50-8C54-9288D9568556_1532210637.88,33.76372,-84.392787,Fast Food
2344,y_675A7A79-E0C7-4DF8-9FEB-C9B25BE3CA9A_1532369417.91,33.763649,-84.394344,Fast Food
2345,10DE3815866C031B_1532219189.65,33.7479667287065,-84.3826679371094,Fast Food
2346,y_CC8D1D59-5C9D-4CDF-9970-835A0D3A964E_1532378612.65,33.761754,-84.386028,Fast Food
2347,y_EA9C23A7-4058-4EAF-87C8-9B1D786F9055_1532210107.33,33.761315,-84.383901,Fast Food
2348,y_59F2E6E2-140F-4D87-B0E3-F465C05EA1CA_1532225909.58,33.759429,-84.389234,Fast Food
2349,y_7041b7b0-3b43-45bb-aa1d-750468b35831_1532478104.7,33.7618138301511,-84.388363116179,Fast Food
2350,y_25ACC659-907D-4043-98B0-D96D11C46DAE_1532207796.05,33.786872,-84.413515,Fast Food
2351,y_A8C9D150-72E9-498C-93AD-20378924DB0B_1532177206.25,33.764049,-84.372327,Fast Food
2352,y_BF219EFA-C379-4ACB-9B25-D3B45F9FC4D9_1532009111.39,33.77513,-84.365828,Fast Food
2353,CFB95CBD2CD9BC53_1532029699.43,33.7717008,-84.3726049,Fast Food
2354,y_8F99A15B-CF62-44DF-8196-873DBC3CEEFE_1532040047.83,33.755064,-84.396722,Fast Food
2355,y_00AA91E0-C874-4552-9BDD-D293261198BB_1532297858.74,33.7699019138135,-84.3568815916837,Fast Food
2356,y_75B4C7E0-501D-4B24-9029-A32AA93ACB1C_1532094803.04,33.654257,-84.49221,Fast Food
2357,y_59168EC4-6D94-4AA5-8E2B-D9BB6BBDCE41_1531950914.37,33.7719245,-84.3757325,Fast Food
2358,y_CBD6BB89-D51A-4708-A296-ADF044B6C549_1532209688.3,33.760489,-84.394585,Fast Food
2359,y_8E118CCE-8357-4715-9C94-0C902EECEA49_1532470922.81,33.762963,-84.383144,Fast Food
2360,F0CB869DB888B50A_1532122323.33,33.8132456468257,-84.3736267089844,Fast Food
2361,y_A5711045-385C-4381-B719-9836D0523D84_1532481389.48,33.770473,-84.3668,Fast Food
2362,y_06DBB8EB-AB1C-4872-9D25-0DDEB1BAEA45_1532441222.82,33.775536,-84.36158,Fast Food
2363,y_1548FC23-3BA8-482B-8A46-0662B9C85463_1532008349.62,33.7725155,-84.389347,Fast Food
2364,y_B59AD49C-38FB-46D0-81A0-3898B9370D1B_1532566387.52,33.769032,-84.3861445,Fast Food
2365,34F7E55DDD842DC4_1531922107.78,33.755711,-84.3883717,Fast Food
2366,y_31df4cd9-6ec0-4b11-a3ec-c20f5bb83e70_1531944899.11,33.7594825,-84.3885487,Fast Food
2367,y_BCEDC14F-570B-413B-B903-A768B77205B2_1532378892.45,33.825801,-84.361032,Fast Food
2368,y_D620A9EB-CD53-45B2-9A1F-9B5F1B1E03E0_1531931991.9,33.7479667287065,-84.3826679371094,Fast Food
2369,y_0AE0A1A8-DACC-41F6-8FCD-7821F6C65709_1531954920.39,33.847201,-84.370054,Fast Food
2370,y_829D7367-1933-4A7F-9491-8BD6E54B5DE5_1532133881.32,33.845004,-84.370704,Fast Food
2371,y_3F8EF79E-719A-44D2-A715-3FCACC57727E_1532211301.45,33.7817028693534,-84.3821735303601,Fast Food
2372,y_38E7EA77-CEA0-40FD-9B71-29ACCF6F2AEE_1532048397.21,33.7578545,-84.37725,Fast Food
2373,y_E5A02A58-676E-470C-9330-B52E7588C4AE_1532293365.57,33.774401,-84.329291,Fast Food
2374,2062770199BDED09_1531919486.61,33.8132456468257,-84.3736267089844,Fast Food
2375,y_5EDF61FE-FD13-405E-AC8F-3BC1E3C51D0C_1532457674.83,33.76972,-84.387774,Fast Food
2376,92CAFF500C16A024_1532379818.74,33.7849949555146,-84.3798065185547,Fast Food
2377,y_EE4AEC3C-7704-4EDA-BDD2-1D521D17A53C_1532294667.51,33.789332,-84.376236,Fast Food
2378,y_7829F00E-EB66-40B6-A1CD-0B932AB9DEDC_1531999222.5,33.850753,-84.363488,Fast Food
2379,y_D41D7382-0F15-4551-ABC3-5B2CAC667632_1532266169.66,33.852744,-84.348578,Fast Food
2380,y_647C4283-DD3D-4BE5-92DE-BA2FDB9A8209_1532026895.65,33.773134,-84.379817,Fast Food
2381,y_8CC89D24-0A67-4037-8EA7-DB9CDE4AB9A9_1532297817.65,33.825876,-84.358313,Fast Food
2382,y_208BA391-56A8-4C9E-B81B-0058498F63B6_1532288648.12,33.786445,-84.397747,Fast Food
2383,y_57B1EF78-722F-4F62-8D62-A0D7788827C5_1532171055.94,33.79888,-84.308778,Fast Food
2384,y_31880832-4C50-44DB-A846-62F24B8B8599_1532465348.07,33.747405,-84.308641,Fast Food
2385,y_073B4C2D-169A-425F-B438-6D813E47110C_1532303998.18,33.7709546751509,-84.2965665753468,Fast Food
2386,y_7152dca2-fbb4-47f2-ae36-74bb8b7618de_1532576259.04,33.7489954,-84.3879824,Fast Food
2387,07F1466BB5143DE2_1532451391.97,33.7479667287065,-84.3826679371094,Fast Food
2388,y_7A14CB91-1DD6-4836-862A-7531E811DAA9_1532128738.03,33.775193,-84.3967415,Fast Food
2389,y_47C8F098-CE0E-450F-9B8C-C667639628E3_1532235284.25,33.861655,-84.3799715,Fast Food
2390,y_013357C8-FDA4-4933-B4CF-926B6040A0B1_1532536164.93,33.73208,-84.3635905,Fast Food
2391,y_6E994626-90DF-4C3D-B56C-7271E95D9E0D_1532178540.13,33.720222,-84.349695,Fast Food
2392,y_150342E4-8F10-46DF-8142-CAC24A83F4EB_1532478072.41,33.739063,-84.3448535,Fast Food
2393,y_4A3C26E2-DCBD-427C-8CD0-2154D77AD12E_1532037130.43,33.881454,-84.511231,Fast Food
2394,y_069CA814-8072-491F-BCD0-95753C4A786C_1532572637.95,33.87895,-84.471536,Fast Food
2395,y_0829C860-6495-4BF9-8865-E9239E69438A_1532367426.08,33.839459,-84.384386,Fast Food
2396,y_c99cbcfb-3c94-40b6-9984-3834d42dd939_1532183045.25,33.784081,-84.3795885,Fast Food
2397,y_B4E0F8AA-C682-4133-89C3-29E5CF301B0A_1532044666.7,33.775488,-84.297716,Fast Food
2398,y_d16c6d45-a286-4ffb-b7d0-60ba51d8200f_1532560227.06,33.7631552,-84.3153937,Fast Food
2399,y_1AF56ED6-03C2-4C81-88DD-96C3D671F162_1531883404.85,33.7479667287065,-84.3826679371094,Fast Food
2400,y_EAE94775-16DF-4992-B5BE-BB0B40D36A06_1532145758.09,33.8596455,-84.46704,Fast Food
2401,y_b398e56c-bf59-4b3d-af88-3df321c84cfe_1532053549.07,33.6549255,-84.505567,Fast Food
2402,y_442f24e0-4d9d-4b05-907d-1ec530459ccc_1532317152.55,33.79160215385,-84.3987117314393,Fast Food
2403,y_fdd625d7-1f43-4170-83e9-7103dafce67b_1532319508.66,33.7017331,-84.4692929,Fast Food
2404,y_F11ADAA1-1118-4E19-AC90-C8963418699B_1532235813.78,33.7479667287065,-84.3826679371094,Fast Food
2405,y_268b4c4b-5809-4c03-94f6-2c56dd939e74_1531930383.72,33.7399241,-84.3574771,Fast Food
2406,y_01692340-5085-42CE-88BC-44F52CB47CC7_1532217338.9,33.8689345,-84.4864675,Fast Food
2407,y_8A69EB56-C285-4CAB-8596-3B2EBD204D01_1532260243.88,33.78601,-84.379048,Fast Food
2408,y_E80EDD74-AAEA-4F28-BE28-50D565B7C0DF_1531961444.79,33.8287292,-84.4973917,Fast Food
2409,y_CF8E5831-49A5-4FAF-939E-B31F594B985F_1531966539.64,33.659076,-84.431565,Fast Food
2410,y_A8A6328E-1AE3-4894-AE5B-854C9A7C3F43_1532213242.34,33.858372,-84.309677,Fast Food
2411,y_3A771FF0-E81C-42EB-A68E-7B9BA3A1712E_1532093790.16,33.7794819637739,-84.3986466207832,Fast Food
2412,y_21ED25C1-4AE3-4BD8-9B24-5787CE73B6EC_1532037845.27,33.759508,-84.389372,Fast Food
2413,D3515E9421936E22_1532010658.43,33.75574490336,-84.3887880608548,Fast Food
2414,D3515E9421936E22_1532010658.43,33.7562089836678,-84.3889955990016,Fast Food
2415,y_7e461e3d-2b84-46d3-ae02-5fb698a58afa_1532554103.63,33.7606217,-84.386833,Fast Food
2416,y_7e461e3d-2b84-46d3-ae02-5fb698a58afa_1532554103.63,33.7606476,-84.38699,Fast Food
2417,y_84F262E4-7005-4BE1-B8B6-8F4787DE2088_1532211730.62,33.829433,-84.339253,Fast Food
2418,y_7a664626-bc30-40ba-8f1d-7ba3efd7c129_1531883848.87,33.7774441,-84.4794882,Fast Food
2419,y_fc8e0f99-84a9-47fe-b078-be016a0bf7d8_1532277188.19,33.8067984,-84.3309613,Fast Food
2420,y_A0CB3D30-F432-4F94-B4C4-21D159FD2810_1532406951.53,33.782614,-84.411553,Fast Food
2421,y_7879C76D-A712-4068-A1DF-50318E3BC453_1532273877.35,33.762949,-84.394482,Fast Food
2422,y_53E9F53C-9B32-4127-BEC3-C1F1DD63502F_1532125792.19,33.732774,-84.397114,Fast Food
2423,y_00521986-63EC-49CB-A409-0C08EC6420A1_1532571922.12,33.812431,-84.357595,Fast Food
2424,y_35661BBA-A23F-458B-971F-170293F024A3_1532194242.23,33.770583,-84.372759,Fast Food
2425,y_029B9D42-5E96-4D69-8F14-B57FB4FFEA78_1532360923.01,33.735398,-84.376606,Fast Food
2426,y_6078F1AB-53DC-4388-9B3F-86BDCF294CE7_1532460914.74,33.781628,-84.368531,Fast Food
2427,y_696ed8fb-a0e8-475d-bea6-9e96ad6f7687_1532138534.0,33.8236349,-84.3671708,Fast Food
2428,y_696ed8fb-a0e8-475d-bea6-9e96ad6f7687_1532138534.0,33.8487882,-84.3599435,Fast Food
2429,y_C447B6EA-4F20-4E3B-A3E8-9FC4CD797B20_1532550276.96,33.880481,-84.460926,Fast Food
2430,y_cf9f53cd-1c19-4f14-b198-04d7a2de5874_1532119167.31,33.659319,-84.5004008,Fast Food
2431,y_B2A363BD-214A-4AE7-9F62-A07FDC59298E_1532304182.36,33.644972,-84.444949,Fast Food
2432,CDA4C19A8D1FAB7B_1531929490.8,33.7479667287065,-84.3826679371094,Fast Food
2433,y_8E3A50EF-C597-4823-AD0A-39C656E47F3F_1531934377.31,33.762328,-84.384019,Fast Food
2434,y_23ECEFE7-A013-482B-A38A-3DD9F85F8CC9_1532562274.4,33.881101,-84.467215,Fast Food
2435,y_d22ed063-904a-44c7-a514-ee862821a3c2_1532229420.39,33.763678,-84.3971165,Fast Food
2436,y_A0A7C9DD-A1FC-43DB-89E1-14193643CA2F_1532470780.09,33.879492,-84.480369,Fast Food
2437,y_30D48608-E2B6-4C23-9EF2-16B6DA66D1D8_1531957903.08,33.768138,-84.350129,Fast Food
2438,y_FA79C346-20FF-4C54-8619-D921FF5BDC6D_1532408183.6,33.8783779,-84.3286858,Fast Food
2439,y_5e6732bc-ba0f-4fe4-889d-589648ba2b43_1532379401.98,33.7614097,-84.3849294,Fast Food
2440,y_8D4BADD8-36A1-45D3-9918-71BE31E7D996_1532115393.82,33.653372,-84.426927,Fast Food
2441,y_B4421893-5317-4F21-A605-36E8E63E48E6_1531963056.79,33.7479667287065,-84.3826679371094,Fast Food
2442,y_B38A3EC1-2C22-4D55-8A09-F29F78912CDD_1531931248.37,33.759742,-84.387297,Fast Food
2443,y_1D1C6F2E-6A83-4C05-8B37-A2B041E7A246_1531928965.19,33.778573,-84.3888635,Fast Food
2444,y_1D1C6F2E-6A83-4C05-8B37-A2B041E7A246_1531928965.19,33.779249,-84.389981,Fast Food
2445,y_E796D2CB-0F9E-434F-9F9B-5FBCB176537B_1532478436.99,33.7352319609362,-84.3371972747862,Fast Food
2446,y_E86EAB44-CFCB-47B8-B6E6-D070AE325719_1532205340.34,33.86162,-84.483528,Fast Food
2447,y_06F9DD0D-43C3-492C-8E15-8138BB0328A7_1532181396.41,33.879332,-84.451122,Fast Food
2448,y_4FF1EBE7-10F3-49D7-8775-C5FF5EB165F1_1532453947.67,33.790079,-84.339423,Fast Food
2449,y_FB6D5A62-718C-476C-A7F3-C962172EE6AB_1532544830.18,33.7479667287065,-84.3826679371094,Fast Food
2450,y_F652C796-1B1D-4389-A95B-5F1427F0A789_1531951192.75,33.784298,-84.293264,Fast Food
2451,y_FA62F60C-9B18-4B36-9C23-A3F31C65A380_1532138243.58,33.755186,-84.498541,Fast Food
2452,DD37189F7A8EDBB3_1532491126.17,33.8458107267357,-84.3916147600411,Fast Food
2453,y_9C2AE6C1-3BF9-4F8D-8810-414CCE3DB006_1532033319.97,33.770514,-84.383746,Fast Food
2454,9C9DC98F4277824E_1531938359.33,33.7817028693534,-84.3821735303601,Fast Food
2455,y_A8D1AB5B-A2F3-43B4-8448-378A77472F9F_1532236833.17,33.7817028693534,-84.3821735303601,Fast Food
2456,y_259C7E48-543B-4240-A9E8-3B926B6E8756_1531875893.81,33.7397,-84.368161,Fast Food
